	productid	brand	RAM_GB	HDD_GB	GHz	price	rank
1960	300476	asus	16	500	2.5	60900	30.0
1961	300506	Toshiba	4	500	1.8	35900	8.0
1962	300507	unknown	8	500	2.5	70900	26.0
1963	301055	Lenovo	8	2000	3.0	57900	44.0
1964	301157	Microsoft	4	1000	3.2	69900	39.0
1965	301320	asus	8	2000	2.5	57900	27.0
1966	301443	HP	8	1000	2.5	57900	26.0
1967	301444	hp	4	2000	1.8	42900	14.0
1968	301470	Dell	8	2000	3.0	93900	49.0
1969	301473	MSI	8	1000	1.8	43900	13.0
1970	301585	hp	16	1000	3.0	71900	43.0
1971	301880	Lenovo	4	2000	2.5	38900	25.0
1972	301959	Samsung	16	2000	3.2	87900	57.0
1973	302038	DELL	16	2000	2.5	81900	41.0
1974	302176	DELL	4	500	3.2	85900	45.0
1975	302183	MSI	8	500	1.8	44900	14.0
1976	302656	Samsung	4	2000	1.8	43900	13.0
1977	303127	MSI	4	1000	1.8	37900	7.0
1978	303138	Asus	16	1000	1.8	46900	19.0
1979	303253	MSI	4	2000	3.0	68900	38.0
1980	303454	asus	8	1000	2.3	45900	15.0
1981	303481	Microsoft	4	1000	2.3	47900	17.0
1982	303802	unknown	16	1000	3.0	71900	27.0
1983	304455	Apple	8	500	2.5	119900	25.0
1984	304767	Microsoft	4	2000	3.2	70900	40.0
1985	304961	Dell	4	500	1.8	50900	6.0
1986	305183	asus	4	2000	3.2	86900	56.0
1987	305234	Lenovo	16	1000	2.3	48900	35.0
1988	305347	Acer	8	500	2.3	54900	28.0
1989	305753	asus	8	1000	3.2	82900	52.0
1990	305804	Acer	4	500	3.0	57900	31.0
1991	305961	Asus	16	500	2.5	61900	34.0
1992	306219	Acer	16	2000	3.0	74900	48.0
1993	306295	Lenovo	8	1000	3.0	58900	45.0
1994	306295	Lenovo	8	1000	3.0	58900	45.0
1995	306349	Lenovo	16	500	3.0	63900	50.0
1996	306349	Lenovo	16	500	3.0	63900	50.0
1997	306479	MSI	4	1000	2.5	56900	26.0
1998	306896	Lenovo	4	1000	3.0	53900	40.0
1999	306966	asus	4	500	2.5	47900	17.0
2000	307056	MSI	8	1000	1.8	33900	3.0
2001	307259	Dell	16	2000	2.5	80900	36.0
2002	307527	Dell	16	500	3.0	90900	46.0
2003	307708	hp	4	500	3.0	53900	25.0
2004	307842	HP	8	2000	2.5	65900	34.0
2005	308240	HP	4	2000	2.3	45900	14.0
2006	308252	hp	8	2000	3.2	82900	54.0
2007	308318	DELL	16	2000	3.2	112900	70.0
2008	308476	Apple	8	2000	3.2	147900	53.0
2009	309013	Dell	4	1000	2.3	61900	17.0
2010	309059	Dell	8	2000	3.2	97900	53.0
2011	309099	Dell	16	2000	2.3	74900	30.0
2012	309226	Lenovo	16	500	2.5	47900	34.0
2013	309634	Microsoft	8	1000	3.2	79900	49.0
2014	309694	MSI	4	2000	2.5	60900	30.0
2015	309844	hp	16	500	2.3	56900	28.0
2016	309888	Toshiba	16	500	3.2	83900	56.0
2017	309945	Samsung	4	2000	3.2	72900	42.0
2018	310200	Toshiba	4	2000	1.8	41900	14.0
2019	310560	Asus	4	1000	1.8	39900	12.0
2020	310643	Dell	4	1000	3.2	86900	42.0
2021	310700	Asus	16	500	2.5	61900	34.0
2022	310894	Microsoft	8	1000	3.0	71900	41.0
2023	311581	Toshiba	16	500	3.2	80900	53.0
2024	311658	Asus	4	1000	2.3	35900	9.0
2025	311663	MSI	16	500	3.0	73900	43.0
2026	311680	HP	16	500	3.0	72900	41.0
2027	312643	HP	4	2000	3.0	68900	37.0
2028	312822	hp	4	2000	3.0	69900	41.0
2029	312834	Apple	16	2000	3.0	141900	47.0
2030	312963	Lenovo	4	500	2.3	26900	13.0
2031	312999	HP	8	500	3.0	62900	31.0
2032	313004	Lenovo	8	1000	1.8	29900	16.0
2033	313050	MSI	16	2000	3.0	80900	50.0
2034	313581	Toshiba	8	2000	2.3	58900	31.0
2035	313582	Dell	4	2000	3.0	76900	32.0
2036	313645	Microsoft	16	1000	3.2	83900	53.0
2037	313670	Toshiba	4	1000	2.3	46900	19.0
2038	313974	HP	16	500	2.3	54900	23.0
2039	314058	Lenovo	8	1000	3.0	49900	36.0
2040	314101	Dell	8	500	3.0	87900	43.0
2041	314129	Samsung	4	2000	1.8	39900	9.0
2042	314342	Lenovo	8	1000	3.2	65900	52.0
2043	314872	Apple	16	500	3.0	132900	38.0
2044	314905	MSI	8	500	1.8	43900	13.0
2045	314908	Apple	4	1000	1.8	102900	8.0
2046	314967	Microsoft	16	500	2.3	55900	25.0
2047	315119	Microsoft	16	500	1.8	47900	17.0
2048	315149	Microsoft	16	1000	2.3	56900	26.0
2049	315327	Apple	8	1000	3.0	137900	43.0
2050	315359	Apple	4	1000	2.5	116900	22.0
2051	315487	Microsoft	4	2000	2.3	48900	18.0
2052	315667	unknown	8	500	1.8	40900	3.0
2053	315700	DELL	16	1000	2.3	79900	39.0
2054	315807	Acer	8	500	2.3	54900	28.0
2055	316232	Toshiba	8	500	2.5	56900	29.0
2056	316383	Microsoft	8	2000	2.5	66900	36.0
2057	316774	Lenovo	4	2000	2.5	41900	28.0
2058	316839	Dell	4	500	3.2	86900	42.0
2059	316997	Microsoft	4	2000	2.3	56900	26.0
2060	317114	Asus	16	1000	1.8	51900	24.0
2061	317895	Samsung	16	1000	2.5	59900	29.0
2062	318308	DELL	16	500	2.5	71900	31.0
2063	318322	HP	16	2000	1.8	60900	29.0
2064	318339	Samsung	4	2000	3.2	73900	43.0
2065	318343	Asus	16	2000	2.5	73900	46.0
2066	318508	DELL	16	1000	2.5	79900	39.0
2067	318739	Lenovo	16	2000	3.0	61900	48.0
2068	319012	MSI	4	500	3.2	65900	35.0
2069	319359	Microsoft	16	2000	3.2	80900	50.0
2070	319644	Apple	16	500	1.8	107900	13.0
2071	319663	Toshiba	16	1000	3.2	81900	54.0
2072	319670	hp	8	2000	2.5	58900	30.0
2073	319698	DELL	4	2000	1.8	57900	17.0
2074	319754	Lenovo	8	2000	3.0	54900	41.0
2075	320461	Lenovo	16	500	3.0	58900	45.0
2076	320518	asus	16	2000	3.0	74900	44.0
2077	320647	Toshiba	16	2000	2.5	68900	41.0
2078	320708	MSI	8	500	2.5	58900	28.0
2079	320812	hp	4	2000	2.5	57900	29.0
2080	320906	Apple	16	2000	3.0	141900	47.0
2081	321085	Apple	16	1000	2.3	123900	29.0
2082	321099	MSI	8	1000	2.5	53900	23.0
2083	321345	HP	8	2000	2.5	58900	27.0
2084	321817	DELL	4	1000	3.0	78900	38.0
2085	321910	Lenovo	4	2000	1.8	25900	12.0
2086	322142	Apple	4	2000	3.0	129900	35.0
2087	322313	Acer	8	1000	1.8	40900	14.0
2088	322350	Samsung	4	2000	1.8	41900	11.0
2089	322362	Samsung	16	1000	3.2	84900	54.0
2090	322502	Samsung	4	2000	2.3	51900	21.0
2091	322722	Microsoft	4	500	3.2	73900	43.0
2092	322807	HP	8	2000	1.8	42900	11.0
2093	322807	HP	8	2000	1.8	42900	11.0
2094	323146	Toshiba	8	1000	1.8	40900	13.0
2095	323308	Apple	8	500	3.0	128900	34.0
2096	323317	Acer	8	1000	2.3	51900	25.0
2097	323499	Apple	4	500	3.2	131900	37.0
2098	323581	Apple	8	1000	3.2	136900	42.0
2099	323943	HP	16	500	3.0	71900	40.0
2100	323995	MSI	4	500	2.3	41900	11.0
2101	324034	Asus	4	500	2.3	42900	15.0
2102	324113	HP	8	2000	3.2	90900	59.0
2103	324228	Asus	4	2000	2.3	52900	25.0
2104	324324	MSI	16	1000	2.5	67900	37.0
2105	324355	hp	16	500	3.2	84900	56.0
2106	324369	Dell	4	2000	3.0	85900	41.0
2107	324635	Microsoft	16	500	2.3	56900	26.0
2108	324639	Lenovo	4	1000	2.3	28900	15.0
2109	324725	Acer	8	2000	2.3	53900	27.0
2110	324745	hp	8	500	3.0	71900	43.0
2111	324798	Toshiba	16	1000	2.3	60900	33.0
2112	324845	Dell	4	1000	3.0	76900	32.0
2113	325392	Toshiba	4	1000	2.3	37900	10.0
2114	325437	Samsung	16	2000	2.5	70900	40.0
2115	325950	MSI	8	2000	3.0	64900	34.0
2116	325959	hp	16	1000	2.3	51900	23.0
2117	326038	Toshiba	8	2000	1.8	47900	20.0
2118	326691	MSI	4	500	2.5	47900	17.0
2119	326722	hp	4	500	3.2	67900	39.0
2120	326825	HP	4	2000	3.0	75900	44.0
2121	326831	Microsoft	8	2000	1.8	53900	23.0
2122	326948	HP	4	500	1.8	36900	5.0
2123	327225	Dell	4	2000	3.0	87900	43.0
2124	327268	HP	8	2000	3.0	68900	37.0
2125	327294	Asus	16	2000	3.2	85900	58.0
2126	327302	Dell	8	500	3.0	78900	34.0
2127	327398	Samsung	16	500	1.8	43900	13.0
2128	327467	Toshiba	4	500	3.2	69900	42.0
2129	327487	Toshiba	16	1000	2.3	62900	35.0
2130	327544	asus	4	500	3.2	58900	28.0
2131	327569	Toshiba	16	2000	3.0	81900	54.0
2132	327672	Samsung	8	1000	2.3	53900	23.0
2133	327756	Microsoft	8	500	3.0	59900	29.0
2134	328009	asus	16	500	2.5	62900	32.0
2135	328038	Asus	4	1000	1.8	42900	15.0
2136	328069	HP	8	2000	1.8	45900	14.0
2137	328069	HP	8	2000	1.8	45900	14.0
2138	328194	Acer	8	2000	3.0	68900	42.0
2139	328245	Dell	8	1000	2.3	64900	20.0
2140	328292	Asus	16	2000	2.5	60900	33.0
2141	328630	Asus	16	2000	2.3	62900	35.0
2142	328782	Dell	4	500	3.2	86900	42.0
2143	328806	hp	16	2000	1.8	51900	23.0
2144	329030	Toshiba	4	2000	2.3	48900	21.0
2145	329222	Asus	4	1000	1.8	40900	13.0
2146	329338	DELL	4	500	3.2	80900	40.0
2147	329587	asus	4	500	3.2	70900	40.0
2148	329601	Asus	16	2000	1.8	57900	30.0
2149	329619	Samsung	16	500	2.5	59900	29.0
2150	329788	DELL	16	1000	2.5	75900	35.0
2151	329917	Apple	8	500	2.3	112900	18.0
2152	329974	DELL	16	1000	3.2	96900	56.0
2153	329986	unknown	16	500	3.2	83900	34.0
2154	330174	Acer	4	1000	3.2	75900	49.0
2155	330424	Apple	8	500	2.5	115900	21.0
2156	330755	Dell	4	2000	2.3	63900	19.0
2157	331107	HP	8	500	2.3	51900	20.0
2158	331382	hp	8	2000	3.0	75900	47.0
2159	331451	DELL	4	500	3.0	77900	37.0
2160	331638	DELL	16	2000	3.0	97900	57.0
2161	331643	Lenovo	16	1000	2.3	40900	27.0
2162	331740	MSI	4	1000	3.0	58900	28.0
2163	331762	DELL	4	1000	3.2	85900	45.0
2164	331821	Dell	4	2000	2.3	63900	19.0
2165	331897	Dell	4	1000	1.8	55900	11.0
2166	332027	MSI	8	2000	2.5	67900	37.0
2167	332126	Asus	4	2000	3.2	76900	49.0
2168	332261	HP	4	1000	3.0	58900	27.0
2169	332490	Lenovo	4	500	1.8	15900	2.0
2170	332683	Acer	8	1000	2.5	67900	41.0
2171	332987	Toshiba	4	1000	3.0	63900	36.0
2172	333317	HP	4	1000	2.3	43900	12.0
2173	333535	HP	16	500	2.5	64900	33.0
2174	333563	Lenovo	16	500	2.3	43900	30.0
2175	333589	Samsung	4	500	1.8	32900	2.0
2176	333781	Apple	4	500	2.5	119900	25.0
2177	333919	Microsoft	4	2000	1.8	43900	13.0
2178	333997	HP	8	1000	3.0	67900	36.0
2179	334185	Apple	8	2000	2.3	119900	25.0
2180	334221	Toshiba	8	1000	1.8	41900	14.0
2181	334241	Acer	8	500	2.3	46900	20.0
2182	334287	hp	4	1000	2.3	39900	11.0
2183	334496	Apple	16	2000	3.0	143900	49.0
2184	334512	Samsung	4	1000	2.5	56900	26.0
2185	334605	hp	16	500	3.0	62900	34.0
2186	334610	HP	8	2000	2.3	49900	18.0
2187	335383	Acer	4	1000	2.5	60900	34.0
2188	335555	Dell	16	1000	3.0	90900	46.0
2189	335629	asus	4	2000	3.2	79900	49.0
2190	335880	HP	4	2000	3.2	75900	44.0
2191	335888	Acer	16	500	2.3	50900	24.0
2192	335888	Acer	16	500	2.3	50900	24.0
2193	336046	Apple	16	2000	1.8	115900	21.0
2194	336062	MSI	8	2000	3.2	76900	46.0
2195	336146	Acer	4	1000	2.3	47900	21.0
2196	336649	Microsoft	8	500	1.8	40900	10.0
2197	336737	MSI	16	2000	2.5	74900	44.0
2198	336857	MSI	16	500	2.5	60900	30.0
2199	336887	Acer	4	2000	2.5	50900	24.0
2200	336972	Dell	4	500	3.2	84900	40.0
2201	336989	Samsung	8	2000	2.5	64900	34.0
2202	337195	Dell	8	2000	3.0	90900	46.0
2203	337493	Samsung	8	500	3.2	79900	49.0
2204	337565	Lenovo	16	1000	2.5	47900	34.0
2205	337626	Samsung	4	2000	1.8	44900	14.0
2206	337690	asus	16	500	2.5	64900	34.0
2207	337690	asus	16	500	2.5	64900	34.0
2208	337792	Acer	8	500	2.3	43900	17.0
2209	337849	Apple	8	1000	1.8	106900	12.0
2210	337896	Samsung	8	2000	1.8	48900	18.0
2211	337964	Asus	4	500	3.2	70900	43.0
2212	337973	Dell	16	2000	2.5	88900	44.0
2213	338033	Toshiba	4	500	2.3	46900	19.0
2214	338213	Lenovo	16	2000	3.2	74900	61.0
2215	338214	Lenovo	16	500	2.3	38900	25.0
2216	338220	Apple	4	2000	1.8	105900	11.0
2217	338239	MSI	4	1000	1.8	35900	5.0
2218	338239	MSI	4	1000	1.8	35900	5.0
2219	338254	Microsoft	8	1000	1.8	50900	20.0
2220	338334	Microsoft	16	2000	3.0	84900	54.0
2221	338361	HP	8	1000	3.2	75900	44.0
2222	338379	asus	4	500	3.0	57900	27.0
2223	338523	Lenovo	16	2000	1.8	32900	19.0
2224	338602	Microsoft	8	500	2.3	48900	18.0
2225	338637	Microsoft	8	2000	3.2	83900	53.0
2226	338638	HP	4	2000	3.0	62900	31.0
2227	338698	MSI	4	1000	3.0	63900	33.0
2228	338812	Asus	16	500	3.2	77900	50.0
2229	339098	Lenovo	16	2000	3.0	58900	45.0
2230	339212	Dell	4	2000	2.5	70900	26.0
2231	339274	Microsoft	16	2000	3.0	81900	51.0
2232	339487	MSI	16	2000	2.5	69900	39.0
2233	339568	Apple	16	2000	2.3	128900	34.0
2234	339597	Lenovo	8	500	2.3	35900	22.0
2235	339957	asus	4	2000	3.2	82900	52.0
2236	340254	Lenovo	4	2000	3.2	59900	46.0
2237	340482	Acer	8	500	1.8	41900	15.0
2238	340576	Lenovo	16	1000	2.5	51900	38.0
2239	340832	Acer	8	1000	3.2	76900	50.0
2240	340832	Acer	8	1000	3.2	76900	50.0
2241	340924	hp	16	2000	2.3	63900	35.0
2242	341176	Apple	4	1000	2.3	104900	10.0
2243	341317	asus	16	2000	1.8	52900	22.0
2244	341452	Microsoft	16	1000	2.5	64900	34.0
2245	341720	Toshiba	8	500	2.3	51900	24.0
2246	341789	HP	4	2000	3.2	75900	44.0
2247	341800	Lenovo	4	1000	2.3	36900	23.0
2248	341946	Microsoft	8	1000	2.3	56900	26.0
2249	342290	MSI	16	2000	3.2	87900	57.0
2250	342340	Apple	16	2000	2.5	131900	37.0
2251	342561	asus	16	2000	2.5	71900	41.0
2252	342804	DELL	16	1000	3.0	95900	55.0
2253	342804	DELL	16	1000	3.0	95900	55.0
2254	342850	Acer	4	2000	2.5	54900	28.0
2255	342910	HP	4	500	2.3	36900	5.0
2256	343077	DELL	16	1000	2.3	73900	33.0
2257	343099	Samsung	4	2000	3.2	81900	51.0
2258	343151	Lenovo	16	1000	2.3	40900	27.0
2259	343245	Asus	4	1000	3.0	63900	36.0
2260	343409	HP	4	1000	3.2	73900	42.0
2261	343604	Microsoft	8	500	3.0	65900	35.0
2262	343749	asus	4	1000	2.3	53900	23.0
2263	343804	Toshiba	8	1000	3.0	72900	45.0
2264	343879	unknown	16	500	2.5	60900	17.0
2265	344178	Acer	8	500	2.5	57900	31.0
2266	344345	Samsung	8	500	1.8	39900	9.0
2267	344394	Dell	4	500	3.2	83900	39.0
2268	344399	Asus	4	500	1.8	40900	13.0
2269	344446	Microsoft	4	1000	3.2	73900	43.0
2270	344565	Asus	16	1000	2.3	55900	28.0
2271	344932	DELL	4	2000	3.0	80900	40.0
2272	345009	asus	8	1000	3.2	81900	51.0
2273	345062	Asus	4	1000	3.2	73900	46.0
2274	345228	Microsoft	4	1000	3.2	69900	39.0
2275	345262	Lenovo	4	2000	3.2	57900	44.0
2276	345288	Microsoft	16	500	2.5	56900	26.0
2277	345347	Microsoft	4	2000	3.2	77900	47.0
2278	345374	Toshiba	8	500	1.8	42900	15.0
2279	345407	MSI	16	1000	2.5	68900	38.0
2280	345524	MSI	16	500	2.3	50900	20.0
2281	345623	asus	16	500	2.5	65900	35.0
2282	346167	hp	8	500	3.0	68900	40.0
2283	346277	DELL	4	2000	1.8	59900	19.0
2284	346318	Dell	16	2000	1.8	67900	23.0
2285	346318	Dell	16	2000	1.8	67900	23.0
2286	346948	Asus	8	1000	3.2	77900	50.0
2287	346987	Microsoft	16	1000	3.0	80900	50.0
2288	347600	Asus	16	2000	3.2	88900	61.0
2289	347669	Lenovo	8	1000	2.3	33900	20.0
2290	347731	DELL	8	2000	2.3	74900	34.0
2291	347755	MSI	4	2000	1.8	41900	11.0
2292	347898	Samsung	4	1000	3.0	61900	31.0
2293	347915	Lenovo	4	2000	2.3	41900	28.0
2294	348321	Dell	4	2000	2.5	64900	20.0
2295	348381	hp	4	1000	2.5	50900	22.0
2296	348384	HP	4	500	2.5	50900	19.0
2297	348543	Toshiba	8	2000	3.0	72900	45.0
2298	348689	Asus	4	2000	2.5	51900	24.0
2299	348698	asus	8	1000	2.5	61900	31.0
2300	348724	MSI	4	500	3.2	69900	39.0
2301	348763	MSI	8	1000	2.3	50900	20.0
2302	348806	asus	8	1000	2.3	46900	16.0
2303	348986	MSI	16	2000	2.3	62900	32.0
2304	349114	Acer	16	500	3.2	81900	55.0
2305	349282	Lenovo	16	1000	2.3	39900	26.0
2306	349778	Apple	16	1000	3.2	153900	59.0
2307	349900	Dell	16	500	3.2	89900	45.0
2308	350106	Acer	4	2000	3.0	67900	41.0
2309	350247	Apple	8	500	3.0	131900	37.0
2310	350619	Microsoft	8	1000	1.8	44900	14.0
2311	350965	Acer	8	1000	2.3	51900	25.0
2312	351022	HP	8	2000	3.2	82900	51.0
2313	351215	HP	16	500	3.2	86900	55.0
2314	351510	Toshiba	8	2000	2.3	57900	30.0
2315	351546	Microsoft	4	2000	3.2	80900	50.0
2316	351590	Acer	8	1000	2.3	45900	19.0
2317	351658	HP	16	2000	1.8	52900	21.0
2318	351671	Acer	16	2000	3.2	92900	65.0
2319	351769	HP	4	500	2.3	41900	10.0
2320	351889	Asus	16	500	1.8	48900	21.0
2321	351966	asus	8	1000	2.3	47900	17.0
2322	352294	Apple	8	2000	3.0	132900	38.0
2323	352548	Dell	16	1000	2.5	77900	33.0
2324	352722	Lenovo	8	2000	2.3	35900	22.0
2325	352926	Asus	4	1000	3.2	79900	52.0
2326	353107	Apple	16	500	1.8	107900	13.0
2327	353169	Asus	8	500	1.8	36900	10.0
2328	353272	Acer	8	500	2.3	49900	23.0
2329	353328	Dell	4	500	3.2	80900	36.0
2330	353782	asus	16	500	1.8	46900	16.0
2331	353889	HP	16	500	3.0	74900	43.0
2332	354076	Samsung	16	2000	2.3	60900	30.0
2333	354274	Samsung	4	2000	2.3	49900	19.0
2334	354309	Samsung	8	500	2.3	48900	18.0
2335	354406	Toshiba	16	500	2.5	65900	38.0
2336	354494	Lenovo	8	1000	1.8	26900	13.0
2337	354501	Acer	4	500	3.0	57900	31.0
2338	354639	Microsoft	8	500	2.3	43900	13.0
2339	355094	Microsoft	8	500	2.5	55900	25.0
2340	355168	Dell	4	2000	2.3	62900	18.0
2341	355651	Asus	4	2000	3.2	78900	51.0
2342	355917	Acer	4	1000	3.0	60900	34.0
2343	355936	asus	16	1000	3.0	75900	45.0
2344	356165	Microsoft	16	1000	3.2	82900	52.0
2345	356173	Microsoft	16	1000	2.5	60900	30.0
2346	356370	asus	16	2000	2.5	67900	37.0
2347	356486	Acer	16	500	1.8	44900	18.0
2348	356745	HP	8	500	1.8	39900	8.0
2349	356884	DELL	8	500	1.8	54900	14.0
2350	357347	Microsoft	4	1000	2.5	53900	23.0
2351	357425	Samsung	16	1000	2.5	61900	31.0
2352	357425	Samsung	16	1000	2.5	61900	31.0
2353	357440	Lenovo	16	1000	2.3	39900	26.0
2354	357505	hp	16	500	2.3	56900	28.0
2355	357561	hp	4	2000	2.5	49900	21.0
2356	358119	DELL	4	500	3.2	83900	43.0
2357	358152	MSI	8	1000	1.8	39900	9.0
2358	358437	DELL	4	1000	2.5	69900	29.0
2359	358441	Acer	4	500	3.0	61900	35.0
2360	358845	MSI	8	1000	1.8	41900	11.0
2361	359043	Toshiba	16	1000	1.8	44900	17.0
2362	359137	MSI	16	1000	2.3	57900	27.0
2363	359322	Acer	16	2000	3.0	79900	53.0
2364	359985	Microsoft	16	2000	2.3	66900	36.0
2365	360056	Samsung	4	1000	2.3	41900	11.0
2366	360067	Asus	8	1000	2.5	65900	38.0
2367	360082	Apple	8	500	1.8	112900	18.0
2368	360210	Lenovo	4	1000	1.8	15900	2.0
2369	360379	Apple	16	1000	2.5	127900	33.0
2370	360419	Microsoft	16	2000	2.5	72900	42.0
2371	360759	DELL	8	1000	1.8	61900	21.0
2372	360815	Microsoft	8	1000	3.0	70900	40.0
2373	360904	Apple	4	500	2.3	105900	11.0
2374	360904	Apple	4	500	2.3	105900	11.0
2375	361103	DELL	16	500	1.8	63900	23.0
2376	361126	Samsung	4	1000	3.2	70900	40.0
2377	361186	DELL	8	500	3.2	88900	48.0
2378	361203	Lenovo	8	2000	1.8	27900	14.0
2379	361382	hp	16	2000	3.0	76900	48.0
2380	361412	Apple	16	1000	3.0	139900	45.0
2381	361508	MSI	16	1000	3.2	83900	53.0
2382	361536	Dell	4	500	3.0	76900	32.0
2383	361645	Samsung	16	1000	3.2	94900	62.0
2384	361691	unknown	8	500	2.3	45900	6.0
2385	361882	Samsung	16	500	1.8	39900	9.0
2386	361956	Acer	8	1000	3.0	72900	46.0
2387	362549	Dell	4	500	3.0	78900	34.0
2388	362577	Acer	16	500	2.3	50900	24.0
2389	362703	asus	16	1000	2.3	54900	24.0
2390	362825	DELL	8	1000	3.0	81900	41.0
2391	362840	HP	4	1000	1.8	43900	12.0
2392	363066	Microsoft	8	2000	3.0	75900	45.0
2393	363066	Microsoft	8	2000	3.0	75900	45.0
2394	363320	hp	8	500	3.0	62900	34.0
2395	363358	Asus	4	1000	3.0	54900	27.0
2396	363581	Asus	4	500	3.2	68900	41.0
2397	363619	Microsoft	4	2000	2.5	56900	26.0
2398	363645	Asus	4	1000	2.3	38900	11.0
2399	363708	asus	16	500	3.2	78900	48.0
2400	363900	Lenovo	4	500	3.0	45900	32.0
2401	363966	Acer	8	500	1.8	44900	18.0
2402	364168	HP	16	1000	3.2	85900	54.0
2403	364259	Toshiba	4	1000	2.5	48900	21.0
2404	364306	Acer	16	1000	3.2	89900	62.0
2405	364810	Lenovo	16	500	2.3	44900	31.0
2406	364992	Toshiba	8	500	1.8	40900	13.0
2407	365011	Toshiba	4	1000	3.2	73900	46.0
2408	365069	Lenovo	8	500	3.2	59900	46.0
2409	365131	Dell	8	500	2.5	72900	28.0
2410	365321	Samsung	16	2000	1.8	60900	30.0
2411	366009	Lenovo	16	1000	2.3	47900	34.0
2412	366050	MSI	4	2000	2.3	55900	25.0
2413	366195	asus	4	2000	3.2	79900	49.0
2414	366203	Acer	4	2000	2.3	53900	27.0
2415	366245	hp	8	2000	3.2	82900	54.0
2416	366370	Apple	8	2000	3.0	134900	40.0
2417	366569	Apple	16	2000	3.0	146900	52.0
2418	367175	MSI	8	2000	1.8	47900	17.0
2419	367393	Toshiba	8	500	1.8	36900	9.0
2420	367575	Dell	8	500	3.0	80900	36.0
2421	367728	Toshiba	8	2000	1.8	47900	20.0
2422	367784	asus	8	2000	2.5	60900	30.0
2423	368392	asus	4	1000	2.3	39900	9.0
2424	368419	Microsoft	8	1000	3.0	74900	44.0
2425	368511	Lenovo	16	2000	3.2	73900	60.0
2426	368597	Asus	4	1000	2.5	54900	27.0
2427	368849	Toshiba	8	2000	3.2	88900	61.0
2428	368907	Toshiba	16	1000	1.8	47900	20.0
2429	369585	Samsung	8	2000	3.0	79900	49.0
2430	369632	MSI	4	2000	1.8	46900	16.0
2431	369759	DELL	4	2000	1.8	61900	21.0
2432	369821	Samsung	16	500	1.8	44900	14.0
2433	369862	DELL	8	500	2.3	65900	25.0
2434	369889	Samsung	8	500	1.8	33900	3.0
2435	369912	Lenovo	4	500	3.0	48900	35.0
2436	370076	DELL	8	500	3.2	91900	51.0
2437	370270	Asus	8	1000	2.3	46900	19.0
2438	370280	Toshiba	16	500	3.2	76900	49.0
2439	370291	hp	4	1000	2.3	51900	23.0
2440	370424	Lenovo	4	2000	1.8	25900	12.0
2441	370631	DELL	8	2000	2.3	66900	26.0
2442	370652	DELL	4	500	3.2	81900	41.0
2443	370658	Toshiba	16	500	1.8	44900	17.0
2444	370786	MSI	8	1000	3.2	78900	48.0
2445	370869	Acer	4	2000	2.5	58900	32.0
2446	370893	Lenovo	16	500	2.5	53900	40.0
2447	371192	Dell	4	1000	3.0	73900	29.0
2448	371488	hp	16	1000	3.0	75900	47.0
2449	371550	Asus	8	500	2.3	42900	15.0
2450	371696	Samsung	8	1000	3.2	79900	49.0
2451	371983	Toshiba	8	2000	2.5	62900	35.0
2452	372006	Toshiba	16	1000	2.5	65900	38.0
2453	372089	MSI	16	2000	2.5	67900	37.0
2454	372090	Samsung	8	1000	3.2	80900	50.0
2455	372283	Apple	4	2000	2.5	127900	33.0
2456	372763	MSI	8	1000	2.3	52900	22.0
2457	372774	Microsoft	16	500	1.8	39900	9.0
2458	373462	asus	4	500	3.0	61900	31.0
2459	373507	hp	16	1000	3.0	75900	47.0
2460	373668	DELL	4	2000	1.8	59900	19.0
2461	373883	Acer	8	500	3.0	69900	43.0
2462	374048	DELL	16	500	1.8	57900	17.0
2463	374066	Acer	8	1000	1.8	45900	19.0
2464	374253	HP	4	1000	1.8	38900	7.0
2465	374265	DELL	8	1000	2.5	72900	32.0
2466	374460	Acer	16	1000	2.5	60900	34.0
2467	374595	Lenovo	16	500	2.5	43900	30.0
2468	374613	MSI	8	2000	2.5	59900	29.0
2469	374986	unknown	8	2000	2.3	59900	16.0
2470	375051	Acer	16	1000	3.2	78900	52.0
2471	375246	DELL	16	1000	3.0	91900	51.0
2472	375437	Lenovo	8	1000	1.8	27900	14.0
2473	375726	Apple	16	1000	2.3	115900	21.0
2474	375753	Dell	4	1000	3.0	76900	32.0
2475	375949	Microsoft	8	1000	3.0	63900	33.0
2476	376198	Lenovo	4	500	1.8	17900	4.0
2477	376238	Dell	4	2000	1.8	57900	13.0
2478	376373	hp	16	2000	3.2	94900	64.0
2479	376540	Apple	4	2000	2.5	122900	28.0
2480	376745	Apple	16	1000	2.3	125900	31.0
2481	377135	Acer	16	1000	2.5	62900	36.0
2482	377230	Acer	4	1000	2.5	57900	31.0
2483	377359	hp	4	2000	1.8	37900	9.0
2484	377510	asus	16	1000	3.2	85900	55.0
2485	377609	HP	8	1000	3.0	67900	36.0
2486	378053	HP	4	500	3.2	71900	40.0
2487	378125	Acer	16	1000	2.3	62900	36.0
2488	378384	HP	4	500	2.3	43900	12.0
2489	378416	Acer	4	2000	2.5	61900	35.0
2490	378896	Apple	4	2000	1.8	102900	8.0
2491	378916	Dell	8	2000	3.2	99900	55.0
2492	378953	Samsung	4	500	2.3	45900	15.0
2493	379176	Samsung	16	2000	3.0	83900	53.0
2494	379219	DELL	4	500	2.3	53900	13.0
