	productid	brand	RAM_GB	HDD_GB	GHz	price	MEDIAN
2046	314967	Microsoft	16	500	2.3	55900	2.5
2047	315119	Microsoft	16	500	1.8	47900	2.5
2048	315149	Microsoft	16	1000	2.3	56900	2.5
2049	315327	Apple	8	1000	3.0	137900	2.5
2050	315359	Apple	4	1000	2.5	116900	2.5
2051	315487	Microsoft	4	2000	2.3	48900	2.5
2052	315667	unknown	8	500	1.8	40900	2.5
2053	315700	DELL	16	1000	2.3	79900	2.5
2054	315807	Acer	8	500	2.3	54900	2.5
2055	316232	Toshiba	8	500	2.5	56900	2.5
2056	316383	Microsoft	8	2000	2.5	66900	2.5
2057	316774	Lenovo	4	2000	2.5	41900	2.5
2058	316839	Dell	4	500	3.2	86900	2.5
2059	316997	Microsoft	4	2000	2.3	56900	2.5
2060	317114	Asus	16	1000	1.8	51900	2.5
2061	317895	Samsung	16	1000	2.5	59900	2.5
2062	318308	DELL	16	500	2.5	71900	2.5
2063	318322	HP	16	2000	1.8	60900	2.5
2064	318339	Samsung	4	2000	3.2	73900	2.5
2065	318343	Asus	16	2000	2.5	73900	2.5
2066	318508	DELL	16	1000	2.5	79900	2.5
2067	318739	Lenovo	16	2000	3.0	61900	2.5
2068	319012	MSI	4	500	3.2	65900	2.5
2069	319359	Microsoft	16	2000	3.2	80900	2.5
2070	319644	Apple	16	500	1.8	107900	2.5
2071	319663	Toshiba	16	1000	3.2	81900	2.5
2072	319670	hp	8	2000	2.5	58900	2.5
2073	319698	DELL	4	2000	1.8	57900	2.5
2074	319754	Lenovo	8	2000	3.0	54900	2.5
2075	320461	Lenovo	16	500	3.0	58900	2.5
2076	320518	asus	16	2000	3.0	74900	2.5
2077	320647	Toshiba	16	2000	2.5	68900	2.5
2078	320708	MSI	8	500	2.5	58900	2.5
2079	320812	hp	4	2000	2.5	57900	2.5
2080	320906	Apple	16	2000	3.0	141900	2.5
2081	321085	Apple	16	1000	2.3	123900	2.5
2082	321099	MSI	8	1000	2.5	53900	2.5
2083	321345	HP	8	2000	2.5	58900	2.5
2084	321817	DELL	4	1000	3.0	78900	2.5
2085	321910	Lenovo	4	2000	1.8	25900	2.5
2086	322142	Apple	4	2000	3.0	129900	2.5
2087	322313	Acer	8	1000	1.8	40900	2.5
2088	322350	Samsung	4	2000	1.8	41900	2.5
2089	322362	Samsung	16	1000	3.2	84900	2.5
2090	322502	Samsung	4	2000	2.3	51900	2.5
2091	322722	Microsoft	4	500	3.2	73900	2.5
2092	322807	HP	8	2000	1.8	42900	2.5
2093	322807	HP	8	2000	1.8	42900	2.5
2094	323146	Toshiba	8	1000	1.8	40900	2.5
2095	323308	Apple	8	500	3.0	128900	2.5
2096	323317	Acer	8	1000	2.3	51900	2.5
2097	323499	Apple	4	500	3.2	131900	2.5
2098	323581	Apple	8	1000	3.2	136900	2.5
2099	323943	HP	16	500	3.0	71900	2.5
2100	323995	MSI	4	500	2.3	41900	2.5
2101	324034	Asus	4	500	2.3	42900	2.5
2102	324113	HP	8	2000	3.2	90900	2.5
2103	324228	Asus	4	2000	2.3	52900	2.5
2104	324324	MSI	16	1000	2.5	67900	2.5
2105	324355	hp	16	500	3.2	84900	2.5
2106	324369	Dell	4	2000	3.0	85900	2.5
2107	324635	Microsoft	16	500	2.3	56900	2.5
2108	324639	Lenovo	4	1000	2.3	28900	2.5
2109	324725	Acer	8	2000	2.3	53900	2.5
2110	324745	hp	8	500	3.0	71900	2.5
2111	324798	Toshiba	16	1000	2.3	60900	2.5
2112	324845	Dell	4	1000	3.0	76900	2.5
2113	325392	Toshiba	4	1000	2.3	37900	2.5
2114	325437	Samsung	16	2000	2.5	70900	2.5
2115	325950	MSI	8	2000	3.0	64900	2.5
2116	325959	hp	16	1000	2.3	51900	2.5
2117	326038	Toshiba	8	2000	1.8	47900	2.5
2118	326691	MSI	4	500	2.5	47900	2.5
2119	326722	hp	4	500	3.2	67900	2.5
2120	326825	HP	4	2000	3.0	75900	2.5
2121	326831	Microsoft	8	2000	1.8	53900	2.5
2122	326948	HP	4	500	1.8	36900	2.5
2123	327225	Dell	4	2000	3.0	87900	2.5
2124	327268	HP	8	2000	3.0	68900	2.5
2125	327294	Asus	16	2000	3.2	85900	2.5
2126	327302	Dell	8	500	3.0	78900	2.5
2127	327398	Samsung	16	500	1.8	43900	2.5
2128	327467	Toshiba	4	500	3.2	69900	2.5
2129	327487	Toshiba	16	1000	2.3	62900	2.5
2130	327544	asus	4	500	3.2	58900	2.5
2131	327569	Toshiba	16	2000	3.0	81900	2.5
2132	327672	Samsung	8	1000	2.3	53900	2.5
2133	327756	Microsoft	8	500	3.0	59900	2.5
2134	328009	asus	16	500	2.5	62900	2.5
2135	328038	Asus	4	1000	1.8	42900	2.5
2136	328069	HP	8	2000	1.8	45900	2.5
2137	328069	HP	8	2000	1.8	45900	2.5
2138	328194	Acer	8	2000	3.0	68900	2.5
2139	328245	Dell	8	1000	2.3	64900	2.5
2140	328292	Asus	16	2000	2.5	60900	2.5
2141	328630	Asus	16	2000	2.3	62900	2.5
2142	328782	Dell	4	500	3.2	86900	2.5
2143	328806	hp	16	2000	1.8	51900	2.5
2144	329030	Toshiba	4	2000	2.3	48900	2.5
2145	329222	Asus	4	1000	1.8	40900	2.5
2146	329338	DELL	4	500	3.2	80900	2.5
2147	329587	asus	4	500	3.2	70900	2.5
2148	329601	Asus	16	2000	1.8	57900	2.5
2149	329619	Samsung	16	500	2.5	59900	2.5
2150	329788	DELL	16	1000	2.5	75900	2.5
2151	329917	Apple	8	500	2.3	112900	2.5
2152	329974	DELL	16	1000	3.2	96900	2.5
2153	329986	unknown	16	500	3.2	83900	2.5
2154	330174	Acer	4	1000	3.2	75900	2.5
2155	330424	Apple	8	500	2.5	115900	2.5
2156	330755	Dell	4	2000	2.3	63900	2.5
2157	331107	HP	8	500	2.3	51900	2.5
2158	331382	hp	8	2000	3.0	75900	2.5
2159	331451	DELL	4	500	3.0	77900	2.5
2160	331638	DELL	16	2000	3.0	97900	2.5
2161	331643	Lenovo	16	1000	2.3	40900	2.5
2162	331740	MSI	4	1000	3.0	58900	2.5
2163	331762	DELL	4	1000	3.2	85900	2.5
2164	331821	Dell	4	2000	2.3	63900	2.5
2165	331897	Dell	4	1000	1.8	55900	2.5
2166	332027	MSI	8	2000	2.5	67900	2.5
2167	332126	Asus	4	2000	3.2	76900	2.5
2168	332261	HP	4	1000	3.0	58900	2.5
2169	332490	Lenovo	4	500	1.8	15900	2.5
2170	332683	Acer	8	1000	2.5	67900	2.5
2171	332987	Toshiba	4	1000	3.0	63900	2.5
2172	333317	HP	4	1000	2.3	43900	2.5
2173	333535	HP	16	500	2.5	64900	2.5
2174	333563	Lenovo	16	500	2.3	43900	2.5
2175	333589	Samsung	4	500	1.8	32900	2.5
2176	333781	Apple	4	500	2.5	119900	2.5
2177	333919	Microsoft	4	2000	1.8	43900	2.5
2178	333997	HP	8	1000	3.0	67900	2.5
2179	334185	Apple	8	2000	2.3	119900	2.5
2180	334221	Toshiba	8	1000	1.8	41900	2.5
2181	334241	Acer	8	500	2.3	46900	2.5
2182	334287	hp	4	1000	2.3	39900	2.5
2183	334496	Apple	16	2000	3.0	143900	2.5
2184	334512	Samsung	4	1000	2.5	56900	2.5
2185	334605	hp	16	500	3.0	62900	2.5
2186	334610	HP	8	2000	2.3	49900	2.5
2187	335383	Acer	4	1000	2.5	60900	2.5
2188	335555	Dell	16	1000	3.0	90900	2.5
2189	335629	asus	4	2000	3.2	79900	2.5
2190	335880	HP	4	2000	3.2	75900	2.5
2191	335888	Acer	16	500	2.3	50900	2.5
2192	335888	Acer	16	500	2.3	50900	2.5
2193	336046	Apple	16	2000	1.8	115900	2.5
2194	336062	MSI	8	2000	3.2	76900	2.5
2195	336146	Acer	4	1000	2.3	47900	2.5
2196	336649	Microsoft	8	500	1.8	40900	2.5
2197	336737	MSI	16	2000	2.5	74900	2.5
2198	336857	MSI	16	500	2.5	60900	2.5
2199	336887	Acer	4	2000	2.5	50900	2.5
2200	336972	Dell	4	500	3.2	84900	2.5
2201	336989	Samsung	8	2000	2.5	64900	2.5
2202	337195	Dell	8	2000	3.0	90900	2.5
2203	337493	Samsung	8	500	3.2	79900	2.5
2204	337565	Lenovo	16	1000	2.5	47900	2.5
2205	337626	Samsung	4	2000	1.8	44900	2.5
2206	337690	asus	16	500	2.5	64900	2.5
2207	337690	asus	16	500	2.5	64900	2.5
2208	337792	Acer	8	500	2.3	43900	2.5
2209	337849	Apple	8	1000	1.8	106900	2.5
2210	337896	Samsung	8	2000	1.8	48900	2.5
2211	337964	Asus	4	500	3.2	70900	2.5
2212	337973	Dell	16	2000	2.5	88900	2.5
2213	338033	Toshiba	4	500	2.3	46900	2.5
2214	338213	Lenovo	16	2000	3.2	74900	2.5
2215	338214	Lenovo	16	500	2.3	38900	2.5
2216	338220	Apple	4	2000	1.8	105900	2.5
2217	338239	MSI	4	1000	1.8	35900	2.5
2218	338239	MSI	4	1000	1.8	35900	2.5
2219	338254	Microsoft	8	1000	1.8	50900	2.5
2220	338334	Microsoft	16	2000	3.0	84900	2.5
2221	338361	HP	8	1000	3.2	75900	2.5
2222	338379	asus	4	500	3.0	57900	2.5
2223	338523	Lenovo	16	2000	1.8	32900	2.5
2224	338602	Microsoft	8	500	2.3	48900	2.5
2225	338637	Microsoft	8	2000	3.2	83900	2.5
2226	338638	HP	4	2000	3.0	62900	2.5
2227	338698	MSI	4	1000	3.0	63900	2.5
2228	338812	Asus	16	500	3.2	77900	2.5
2229	339098	Lenovo	16	2000	3.0	58900	2.5
2230	339212	Dell	4	2000	2.5	70900	2.5
2231	339274	Microsoft	16	2000	3.0	81900	2.5
2232	339487	MSI	16	2000	2.5	69900	2.5
2233	339568	Apple	16	2000	2.3	128900	2.5
2234	339597	Lenovo	8	500	2.3	35900	2.5
2235	339957	asus	4	2000	3.2	82900	2.5
2236	340254	Lenovo	4	2000	3.2	59900	2.5
2237	340482	Acer	8	500	1.8	41900	2.5
2238	340576	Lenovo	16	1000	2.5	51900	2.5
2239	340832	Acer	8	1000	3.2	76900	2.5
2240	340832	Acer	8	1000	3.2	76900	2.5
2241	340924	hp	16	2000	2.3	63900	2.5
2242	341176	Apple	4	1000	2.3	104900	2.5
2243	341317	asus	16	2000	1.8	52900	2.5
2244	341452	Microsoft	16	1000	2.5	64900	2.5
2245	341720	Toshiba	8	500	2.3	51900	2.5
2246	341789	HP	4	2000	3.2	75900	2.5
2247	341800	Lenovo	4	1000	2.3	36900	2.5
2248	341946	Microsoft	8	1000	2.3	56900	2.5
2249	342290	MSI	16	2000	3.2	87900	2.5
2250	342340	Apple	16	2000	2.5	131900	2.5
2251	342561	asus	16	2000	2.5	71900	2.5
2252	342804	DELL	16	1000	3.0	95900	2.5
2253	342804	DELL	16	1000	3.0	95900	2.5
2254	342850	Acer	4	2000	2.5	54900	2.5
2255	342910	HP	4	500	2.3	36900	2.5
2256	343077	DELL	16	1000	2.3	73900	2.5
2257	343099	Samsung	4	2000	3.2	81900	2.5
2258	343151	Lenovo	16	1000	2.3	40900	2.5
2259	343245	Asus	4	1000	3.0	63900	2.5
2260	343409	HP	4	1000	3.2	73900	2.5
2261	343604	Microsoft	8	500	3.0	65900	2.5
2262	343749	asus	4	1000	2.3	53900	2.5
2263	343804	Toshiba	8	1000	3.0	72900	2.5
2264	343879	unknown	16	500	2.5	60900	2.5
2265	344178	Acer	8	500	2.5	57900	2.5
2266	344345	Samsung	8	500	1.8	39900	2.5
2267	344394	Dell	4	500	3.2	83900	2.5
2268	344399	Asus	4	500	1.8	40900	2.5
2269	344446	Microsoft	4	1000	3.2	73900	2.5
2270	344565	Asus	16	1000	2.3	55900	2.5
2271	344932	DELL	4	2000	3.0	80900	2.5
2272	345009	asus	8	1000	3.2	81900	2.5
2273	345062	Asus	4	1000	3.2	73900	2.5
2274	345228	Microsoft	4	1000	3.2	69900	2.5
2275	345262	Lenovo	4	2000	3.2	57900	2.5
2276	345288	Microsoft	16	500	2.5	56900	2.5
2277	345347	Microsoft	4	2000	3.2	77900	2.5
2278	345374	Toshiba	8	500	1.8	42900	2.5
2279	345407	MSI	16	1000	2.5	68900	2.5
2280	345524	MSI	16	500	2.3	50900	2.5
2281	345623	asus	16	500	2.5	65900	2.5
2282	346167	hp	8	500	3.0	68900	2.5
2283	346277	DELL	4	2000	1.8	59900	2.5
2284	346318	Dell	16	2000	1.8	67900	2.5
2285	346318	Dell	16	2000	1.8	67900	2.5
2286	346948	Asus	8	1000	3.2	77900	2.5
2287	346987	Microsoft	16	1000	3.0	80900	2.5
2288	347600	Asus	16	2000	3.2	88900	2.5
2289	347669	Lenovo	8	1000	2.3	33900	2.5
2290	347731	DELL	8	2000	2.3	74900	2.5
2291	347755	MSI	4	2000	1.8	41900	2.5
2292	347898	Samsung	4	1000	3.0	61900	2.5
2293	347915	Lenovo	4	2000	2.3	41900	2.5
2294	348321	Dell	4	2000	2.5	64900	2.5
2295	348381	hp	4	1000	2.5	50900	2.5
2296	348384	HP	4	500	2.5	50900	2.5
2297	348543	Toshiba	8	2000	3.0	72900	2.5
2298	348689	Asus	4	2000	2.5	51900	2.5
2299	348698	asus	8	1000	2.5	61900	2.5
2300	348724	MSI	4	500	3.2	69900	2.5
2301	348763	MSI	8	1000	2.3	50900	2.5
2302	348806	asus	8	1000	2.3	46900	2.5
2303	348986	MSI	16	2000	2.3	62900	2.5
2304	349114	Acer	16	500	3.2	81900	2.5
2305	349282	Lenovo	16	1000	2.3	39900	2.5
2306	349778	Apple	16	1000	3.2	153900	2.5
2307	349900	Dell	16	500	3.2	89900	2.5
2308	350106	Acer	4	2000	3.0	67900	2.5
2309	350247	Apple	8	500	3.0	131900	2.5
2310	350619	Microsoft	8	1000	1.8	44900	2.5
2311	350965	Acer	8	1000	2.3	51900	2.5
2312	351022	HP	8	2000	3.2	82900	2.5
2313	351215	HP	16	500	3.2	86900	2.5
2314	351510	Toshiba	8	2000	2.3	57900	2.5
2315	351546	Microsoft	4	2000	3.2	80900	2.5
2316	351590	Acer	8	1000	2.3	45900	2.5
2317	351658	HP	16	2000	1.8	52900	2.5
2318	351671	Acer	16	2000	3.2	92900	2.5
2319	351769	HP	4	500	2.3	41900	2.5
2320	351889	Asus	16	500	1.8	48900	2.5
2321	351966	asus	8	1000	2.3	47900	2.5
2322	352294	Apple	8	2000	3.0	132900	2.5
2323	352548	Dell	16	1000	2.5	77900	2.5
2324	352722	Lenovo	8	2000	2.3	35900	2.5
2325	352926	Asus	4	1000	3.2	79900	2.5
2326	353107	Apple	16	500	1.8	107900	2.5
2327	353169	Asus	8	500	1.8	36900	2.5
2328	353272	Acer	8	500	2.3	49900	2.5
2329	353328	Dell	4	500	3.2	80900	2.5
2330	353782	asus	16	500	1.8	46900	2.5
2331	353889	HP	16	500	3.0	74900	2.5
2332	354076	Samsung	16	2000	2.3	60900	2.5
2333	354274	Samsung	4	2000	2.3	49900	2.5
2334	354309	Samsung	8	500	2.3	48900	2.5
2335	354406	Toshiba	16	500	2.5	65900	2.5
2336	354494	Lenovo	8	1000	1.8	26900	2.5
2337	354501	Acer	4	500	3.0	57900	2.5
2338	354639	Microsoft	8	500	2.3	43900	2.5
2339	355094	Microsoft	8	500	2.5	55900	2.5
2340	355168	Dell	4	2000	2.3	62900	2.5
2341	355651	Asus	4	2000	3.2	78900	2.5
2342	355917	Acer	4	1000	3.0	60900	2.5
2343	355936	asus	16	1000	3.0	75900	2.5
2344	356165	Microsoft	16	1000	3.2	82900	2.5
2345	356173	Microsoft	16	1000	2.5	60900	2.5
2346	356370	asus	16	2000	2.5	67900	2.5
2347	356486	Acer	16	500	1.8	44900	2.5
2348	356745	HP	8	500	1.8	39900	2.5
2349	356884	DELL	8	500	1.8	54900	2.5
2350	357347	Microsoft	4	1000	2.5	53900	2.5
2351	357425	Samsung	16	1000	2.5	61900	2.5
2352	357425	Samsung	16	1000	2.5	61900	2.5
2353	357440	Lenovo	16	1000	2.3	39900	2.5
2354	357505	hp	16	500	2.3	56900	2.5
2355	357561	hp	4	2000	2.5	49900	2.5
2356	358119	DELL	4	500	3.2	83900	2.5
2357	358152	MSI	8	1000	1.8	39900	2.5
2358	358437	DELL	4	1000	2.5	69900	2.5
2359	358441	Acer	4	500	3.0	61900	2.5
2360	358845	MSI	8	1000	1.8	41900	2.5
2361	359043	Toshiba	16	1000	1.8	44900	2.5
2362	359137	MSI	16	1000	2.3	57900	2.5
2363	359322	Acer	16	2000	3.0	79900	2.5
2364	359985	Microsoft	16	2000	2.3	66900	2.5
2365	360056	Samsung	4	1000	2.3	41900	2.5
2366	360067	Asus	8	1000	2.5	65900	2.5
2367	360082	Apple	8	500	1.8	112900	2.5
2368	360210	Lenovo	4	1000	1.8	15900	2.5
2369	360379	Apple	16	1000	2.5	127900	2.5
2370	360419	Microsoft	16	2000	2.5	72900	2.5
2371	360759	DELL	8	1000	1.8	61900	2.5
2372	360815	Microsoft	8	1000	3.0	70900	2.5
2373	360904	Apple	4	500	2.3	105900	2.5
2374	360904	Apple	4	500	2.3	105900	2.5
2375	361103	DELL	16	500	1.8	63900	2.5
2376	361126	Samsung	4	1000	3.2	70900	2.5
2377	361186	DELL	8	500	3.2	88900	2.5
2378	361203	Lenovo	8	2000	1.8	27900	2.5
2379	361382	hp	16	2000	3.0	76900	2.5
2380	361412	Apple	16	1000	3.0	139900	2.5
2381	361508	MSI	16	1000	3.2	83900	2.5
2382	361536	Dell	4	500	3.0	76900	2.5
2383	361645	Samsung	16	1000	3.2	94900	2.5
2384	361691	unknown	8	500	2.3	45900	2.5
2385	361882	Samsung	16	500	1.8	39900	2.5
2386	361956	Acer	8	1000	3.0	72900	2.5
2387	362549	Dell	4	500	3.0	78900	2.5
2388	362577	Acer	16	500	2.3	50900	2.5
2389	362703	asus	16	1000	2.3	54900	2.5
2390	362825	DELL	8	1000	3.0	81900	2.5
2391	362840	HP	4	1000	1.8	43900	2.5
2392	363066	Microsoft	8	2000	3.0	75900	2.5
2393	363066	Microsoft	8	2000	3.0	75900	2.5
2394	363320	hp	8	500	3.0	62900	2.5
2395	363358	Asus	4	1000	3.0	54900	2.5
2396	363581	Asus	4	500	3.2	68900	2.5
2397	363619	Microsoft	4	2000	2.5	56900	2.5
2398	363645	Asus	4	1000	2.3	38900	2.5
2399	363708	asus	16	500	3.2	78900	2.5
2400	363900	Lenovo	4	500	3.0	45900	2.5
2401	363966	Acer	8	500	1.8	44900	2.5
2402	364168	HP	16	1000	3.2	85900	2.5
2403	364259	Toshiba	4	1000	2.5	48900	2.5
2404	364306	Acer	16	1000	3.2	89900	2.5
2405	364810	Lenovo	16	500	2.3	44900	2.5
2406	364992	Toshiba	8	500	1.8	40900	2.5
2407	365011	Toshiba	4	1000	3.2	73900	2.5
2408	365069	Lenovo	8	500	3.2	59900	2.5
2409	365131	Dell	8	500	2.5	72900	2.5
2410	365321	Samsung	16	2000	1.8	60900	2.5
2411	366009	Lenovo	16	1000	2.3	47900	2.5
2412	366050	MSI	4	2000	2.3	55900	2.5
2413	366195	asus	4	2000	3.2	79900	2.5
2414	366203	Acer	4	2000	2.3	53900	2.5
2415	366245	hp	8	2000	3.2	82900	2.5
2416	366370	Apple	8	2000	3.0	134900	2.5
2417	366569	Apple	16	2000	3.0	146900	2.5
2418	367175	MSI	8	2000	1.8	47900	2.5
2419	367393	Toshiba	8	500	1.8	36900	2.5
2420	367575	Dell	8	500	3.0	80900	2.5
2421	367728	Toshiba	8	2000	1.8	47900	2.5
2422	367784	asus	8	2000	2.5	60900	2.5
2423	368392	asus	4	1000	2.3	39900	2.5
2424	368419	Microsoft	8	1000	3.0	74900	2.5
2425	368511	Lenovo	16	2000	3.2	73900	2.5
2426	368597	Asus	4	1000	2.5	54900	2.5
2427	368849	Toshiba	8	2000	3.2	88900	2.5
2428	368907	Toshiba	16	1000	1.8	47900	2.5
2429	369585	Samsung	8	2000	3.0	79900	2.5
2430	369632	MSI	4	2000	1.8	46900	2.5
2431	369759	DELL	4	2000	1.8	61900	2.5
2432	369821	Samsung	16	500	1.8	44900	2.5
2433	369862	DELL	8	500	2.3	65900	2.5
2434	369889	Samsung	8	500	1.8	33900	2.5
2435	369912	Lenovo	4	500	3.0	48900	2.5
2436	370076	DELL	8	500	3.2	91900	2.5
2437	370270	Asus	8	1000	2.3	46900	2.5
2438	370280	Toshiba	16	500	3.2	76900	2.5
2439	370291	hp	4	1000	2.3	51900	2.5
2440	370424	Lenovo	4	2000	1.8	25900	2.5
2441	370631	DELL	8	2000	2.3	66900	2.5
2442	370652	DELL	4	500	3.2	81900	2.5
2443	370658	Toshiba	16	500	1.8	44900	2.5
2444	370786	MSI	8	1000	3.2	78900	2.5
2445	370869	Acer	4	2000	2.5	58900	2.5
2446	370893	Lenovo	16	500	2.5	53900	2.5
2447	371192	Dell	4	1000	3.0	73900	2.5
2448	371488	hp	16	1000	3.0	75900	2.5
2449	371550	Asus	8	500	2.3	42900	2.5
2450	371696	Samsung	8	1000	3.2	79900	2.5
2451	371983	Toshiba	8	2000	2.5	62900	2.5
2452	372006	Toshiba	16	1000	2.5	65900	2.5
2453	372089	MSI	16	2000	2.5	67900	2.5
2454	372090	Samsung	8	1000	3.2	80900	2.5
2455	372283	Apple	4	2000	2.5	127900	2.5
2456	372763	MSI	8	1000	2.3	52900	2.5
2457	372774	Microsoft	16	500	1.8	39900	2.5
2458	373462	asus	4	500	3.0	61900	2.5
2459	373507	hp	16	1000	3.0	75900	2.5
2460	373668	DELL	4	2000	1.8	59900	2.5
2461	373883	Acer	8	500	3.0	69900	2.5
2462	374048	DELL	16	500	1.8	57900	2.5
2463	374066	Acer	8	1000	1.8	45900	2.5
2464	374253	HP	4	1000	1.8	38900	2.5
2465	374265	DELL	8	1000	2.5	72900	2.5
2466	374460	Acer	16	1000	2.5	60900	2.5
2467	374595	Lenovo	16	500	2.5	43900	2.5
2468	374613	MSI	8	2000	2.5	59900	2.5
2469	374986	unknown	8	2000	2.3	59900	2.5
2470	375051	Acer	16	1000	3.2	78900	2.5
2471	375246	DELL	16	1000	3.0	91900	2.5
2472	375437	Lenovo	8	1000	1.8	27900	2.5
2473	375726	Apple	16	1000	2.3	115900	2.5
2474	375753	Dell	4	1000	3.0	76900	2.5
2475	375949	Microsoft	8	1000	3.0	63900	2.5
2476	376198	Lenovo	4	500	1.8	17900	2.5
2477	376238	Dell	4	2000	1.8	57900	2.5
2478	376373	hp	16	2000	3.2	94900	2.5
2479	376540	Apple	4	2000	2.5	122900	2.5
2480	376745	Apple	16	1000	2.3	125900	2.5
2481	377135	Acer	16	1000	2.5	62900	2.5
2482	377230	Acer	4	1000	2.5	57900	2.5
2483	377359	hp	4	2000	1.8	37900	2.5
2484	377510	asus	16	1000	3.2	85900	2.5
2485	377609	HP	8	1000	3.0	67900	2.5
2486	378053	HP	4	500	3.2	71900	2.5
2487	378125	Acer	16	1000	2.3	62900	2.5
2488	378384	HP	4	500	2.3	43900	2.5
2489	378416	Acer	4	2000	2.5	61900	2.5
2490	378896	Apple	4	2000	1.8	102900	2.5
2491	378916	Dell	8	2000	3.2	99900	2.5
2492	378953	Samsung	4	500	2.3	45900	2.5
2493	379176	Samsung	16	2000	3.0	83900	2.5
2494	379219	DELL	4	500	2.3	53900	2.5
2495	379319	Samsung	16	500	1.8	46900	2.5
2496	379443	Dell	4	500	2.3	59900	2.5
2497	379511	Dell	8	500	3.0	83900	2.5
2498	379611	Toshiba	8	2000	3.2	84900	2.5
2499	379643	DELL	4	500	1.8	42900	2.5
2500	379746	Apple	16	2000	2.3	127900	2.5
2501	379779	HP	4	2000	1.8	42900	2.5
2502	379940	Asus	16	500	3.0	64900	2.5
2503	379948	Asus	8	1000	2.5	61900	2.5
2504	379962	Acer	16	1000	2.5	65900	2.5
2505	380127	MSI	16	500	2.5	59900	2.5
2506	380195	MSI	8	1000	3.2	79900	2.5
2507	380346	Asus	16	2000	3.2	95900	2.5
2508	380982	DELL	16	2000	3.2	108900	2.5
2509	381490	Asus	16	2000	3.0	83900	2.5
2510	381724	hp	8	1000	1.8	45900	2.5
2511	381961	Asus	8	1000	2.3	53900	2.5
2512	382227	asus	16	500	1.8	46900	2.5
2513	382707	Microsoft	16	2000	3.0	72900	2.5
2514	382753	Acer	16	1000	2.3	56900	2.5
2515	382835	Toshiba	8	500	3.0	62900	2.5
2516	382850	asus	8	1000	3.2	77900	2.5
2517	383205	HP	4	2000	1.8	45900	2.5
2518	383517	Dell	8	1000	2.3	57900	2.5
2519	383638	Acer	16	2000	2.3	57900	2.5
2520	383826	Microsoft	4	1000	3.2	67900	2.5
2521	383973	hp	4	500	2.3	36900	2.5
2522	384145	Microsoft	16	2000	1.8	50900	2.5
2523	384226	Apple	8	2000	3.0	133900	2.5
2524	384248	Apple	4	1000	3.2	132900	2.5
2525	384277	asus	16	500	3.0	75900	2.5
2526	384388	Toshiba	4	1000	1.8	35900	2.5
2527	384457	Apple	4	2000	2.5	118900	2.5
2528	384478	Acer	4	1000	3.2	72900	2.5
2529	384494	Samsung	16	500	3.0	69900	2.5
2530	384668	DELL	16	1000	3.2	101900	2.5
2531	384688	hp	4	2000	1.8	39900	2.5
2532	384869	Lenovo	4	500	3.0	53900	2.5
2533	384932	Asus	4	1000	3.0	65900	2.5
2534	384952	HP	4	500	1.8	36900	2.5
2535	385284	Microsoft	8	500	3.0	60900	2.5
2536	385297	Microsoft	4	2000	2.5	50900	2.5
2537	385527	DELL	8	500	1.8	58900	2.5
2538	385614	HP	8	500	2.3	46900	2.5
2539	385718	Toshiba	4	2000	2.3	50900	2.5
2540	385764	Dell	16	1000	3.0	86900	2.5
2541	385951	MSI	16	2000	3.0	82900	2.5
2542	386134	Acer	16	500	2.3	52900	2.5
2543	386232	Toshiba	16	1000	1.8	56900	2.5
2544	386496	hp	16	2000	2.5	67900	2.5
2545	387211	asus	16	500	2.3	47900	2.5
2546	387310	Microsoft	4	500	3.0	54900	2.5
2547	387395	HP	4	2000	2.5	55900	2.5
2548	387615	MSI	4	2000	2.5	56900	2.5
2549	387766	hp	8	2000	2.3	60900	2.5
2550	388009	MSI	8	2000	3.2	79900	2.5
2551	388036	MSI	16	500	3.2	77900	2.5
2552	388099	Dell	8	500	2.3	67900	2.5
2553	388227	Acer	4	1000	1.8	33900	2.5
2554	388438	asus	8	1000	3.0	61900	2.5
2555	388464	Acer	8	500	2.3	46900	2.5
2556	388578	DELL	4	500	3.2	83900	2.5
2557	388710	hp	16	1000	3.0	68900	2.5
2558	388749	HP	4	1000	1.8	37900	2.5
2559	388918	Toshiba	8	500	3.0	63900	2.5
2560	388973	Acer	8	500	2.5	57900	2.5
2561	389256	hp	16	1000	3.2	77900	2.5
2562	389283	unknown	8	1000	2.5	76900	2.5
2563	389412	asus	4	2000	3.2	73900	2.5
2564	389506	Toshiba	16	2000	2.3	59900	2.5
2565	389716	Lenovo	16	1000	3.0	63900	2.5
2566	390146	Acer	16	2000	3.0	71900	2.5
2567	390182	hp	4	1000	2.3	43900	2.5
2568	390526	Acer	8	1000	2.5	56900	2.5
2569	390858	MSI	4	500	1.8	36900	2.5
2570	390872	Lenovo	16	1000	1.8	32900	2.5
2571	390873	Toshiba	16	1000	3.0	72900	2.5
2572	390936	DELL	4	500	3.0	80900	2.5
2573	391004	Acer	16	2000	3.2	87900	2.5
2574	391178	Asus	8	1000	3.0	68900	2.5
2575	391416	Samsung	8	500	3.2	69900	2.5
2576	391473	hp	8	2000	3.2	85900	2.5
2577	391486	HP	8	1000	3.2	74900	2.5
2578	391917	Toshiba	8	500	2.3	45900	2.5
2579	392007	Acer	8	1000	3.2	83900	2.5
2580	392173	MSI	4	1000	3.0	59900	2.5
2581	392461	HP	4	1000	1.8	32900	2.5
